f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,label
0.37787235,0.69628775,3.935481e-07,0.35646886,0.6179272,-0.0098436875,0.35613814,0.55019295,-0.021598773,0.374321,0.5108472,-0.03204196,0.40052843,0.5121657,-0.04310147,0.43427724,0.5328649,-0.028499039,0.4890261,0.47566658,-0.04353071,0.5221781,0.44626716,-0.05275067,0.5493252,0.42615506,-0.057715178,0.46293375,0.5652589,-0.031888243,0.52132404,0.49575862,-0.041877355,0.5562309,0.4558832,-0.047237795,0.58361477,0.42771178,-0.050695427,0.48294055,0.6009378,-0.035259854,0.5324287,0.5356254,-0.04241169,0.56473917,0.4962714,-0.047231212,0.58879393,0.46944126,-0.05037851,0.49440888,0.63750076,-0.03930109,0.5326818,0.5884156,-0.045051735,0.5552413,0.55704606,-0.04559874,0.5741414,0.53260076,-0.04470979,0.0,Thanks
0.37769827,0.69660044,3.9753593e-07,0.3567282,0.6175851,-0.009856729,0.356886,0.5462642,-0.021005148,0.37723634,0.50805527,-0.03067469,0.4048642,0.5165969,-0.04099149,0.43294647,0.5333813,-0.029286705,0.48856878,0.47408777,-0.0435856,0.5218497,0.44401732,-0.052015986,0.5488719,0.4233775,-0.056580693,0.461548,0.5657471,-0.032130904,0.52042156,0.49437925,-0.041437276,0.5555017,0.45461518,-0.04578601,0.58292264,0.42710212,-0.048594106,0.4817757,0.600915,-0.03488554,0.53188294,0.53421944,-0.041240066,0.56434816,0.49493155,-0.045664195,0.58848524,0.46862808,-0.048646666,0.49342203,0.6369129,-0.03834073,0.5322211,0.5869575,-0.043749914,0.5547539,0.5556261,-0.044476148,0.57356673,0.53166723,-0.043825686,0.0,Thanks
0.3778432,0.6938928,4.012758e-07,0.35655847,0.61621666,-0.010723279,0.35626876,0.5483283,-0.023041174,0.37526652,0.5092923,-0.03368684,0.40338293,0.5126098,-0.044940066,0.43267116,0.53259164,-0.03139062,0.488364,0.4733783,-0.04667694,0.5214306,0.44345617,-0.055465445,0.5485173,0.42288375,-0.06010039,0.46153408,0.56509626,-0.03406885,0.520336,0.49317923,-0.04428403,0.5552825,0.4527804,-0.049067445,0.5827547,0.42416066,-0.0521301,0.4816965,0.6004672,-0.036641743,0.531084,0.5331467,-0.043937653,0.56346685,0.49325302,-0.048602574,0.5878149,0.46577168,-0.0516691,0.49327552,0.6363107,-0.039881453,0.5313382,0.58612466,-0.04595353,0.55388796,0.55426294,-0.046840638,0.5729805,0.5291853,-0.046220932,0.0,Thanks
0.3768989,0.694587,3.8909397e-07,0.35559833,0.6167152,-0.0099323625,0.35512644,0.5480925,-0.02184649,0.3750497,0.5082366,-0.032368764,0.40278184,0.51027364,-0.043471105,0.4320446,0.53098863,-0.029677399,0.486767,0.47244772,-0.0449219,0.519963,0.44245085,-0.054163147,0.5472712,0.4218498,-0.059158184,0.4608148,0.5631265,-0.033117358,0.51952374,0.4927743,-0.043185618,0.5547496,0.4525708,-0.048233926,0.58256406,0.42438313,-0.051535655,0.48107904,0.5985658,-0.03648025,0.53121513,0.532475,-0.04358189,0.5637707,0.49261656,-0.047992125,0.5879837,0.46573165,-0.05092104,0.49281222,0.6350131,-0.04054027,0.5314091,0.5849142,-0.046164725,0.5537125,0.55324215,-0.046413034,0.57213736,0.5289067,-0.04535762,0.0,Thanks
0.37804258,0.6930282,4.047252e-07,0.356171,0.6146571,-0.0104666995,0.35557282,0.5467823,-0.02233879,0.3755542,0.50882417,-0.03279923,0.40384158,0.51277405,-0.0438445,0.4331863,0.52868134,-0.02883615,0.48849294,0.47079435,-0.043646056,0.5218131,0.4408717,-0.05277035,0.54897934,0.42021573,-0.05781637,0.46188444,0.5606851,-0.031807195,0.5199889,0.49069393,-0.041343734,0.55467933,0.4509852,-0.046306483,0.58194613,0.4230218,-0.049627267,0.4819129,0.59634334,-0.03484529,0.5312849,0.5304684,-0.041498143,0.5633106,0.49127945,-0.04594938,0.58719563,0.46454415,-0.049001038,0.49345103,0.6331569,-0.038664125,0.53143686,0.58390325,-0.044313762,0.5535252,0.55249393,-0.0448418,0.57188624,0.52820677,-0.04398242,0.0,Thanks
0.37654778,0.69052434,4.0388366e-07,0.35543442,0.612786,-0.010189548,0.35470164,0.5471503,-0.022894312,0.3718911,0.5093611,-0.03423204,0.39783332,0.5089191,-0.04622596,0.4314214,0.527982,-0.030835582,0.48596963,0.47017053,-0.046671193,0.5190908,0.44059896,-0.056064155,0.5462627,0.42018783,-0.06095153,0.45997623,0.56000423,-0.034289874,0.5188838,0.4898646,-0.04474397,0.5537539,0.449756,-0.04964009,0.58119637,0.42136705,-0.052731372,0.48036626,0.59548825,-0.03768149,0.53011477,0.52983797,-0.044753857,0.5621748,0.49035585,-0.04872905,0.5862544,0.46343306,-0.05129182,0.4923127,0.63214236,-0.041783657,0.5309673,0.5813725,-0.046908796,0.5530437,0.5498593,-0.046419762,0.5713676,0.5256628,-0.04482153,0.0,Thanks
0.37514508,0.6915356,4.0898342e-07,0.354412,0.61381626,-0.0097838715,0.35470644,0.54477376,-0.021785073,0.37583947,0.508556,-0.032546073,0.40348268,0.51629424,-0.04412594,0.43038732,0.5280472,-0.030004187,0.48577675,0.47029397,-0.045040183,0.51911646,0.44072115,-0.054004673,0.54622906,0.42009902,-0.05904054,0.45859426,0.55957514,-0.0338185,0.51813304,0.48907647,-0.04417,0.55334705,0.44847262,-0.049486507,0.58062387,0.4195792,-0.052971475,0.47846574,0.59498394,-0.037522588,0.52895063,0.5290183,-0.04494842,0.56153846,0.4890487,-0.050077323,0.585785,0.46153423,-0.05353231,0.49001154,0.63216764,-0.04188934,0.5290619,0.5823833,-0.048245803,0.55145675,0.5504478,-0.049366243,0.5702242,0.5256434,-0.04898997,0.0,Thanks
0.37521872,0.69078135,3.993876e-07,0.35383764,0.61337954,-0.010526659,0.35293418,0.5470536,-0.022968847,0.37260842,0.5100422,-0.03391553,0.4008036,0.51449025,-0.04544652,0.4302269,0.52858067,-0.029998017,0.48501277,0.47022033,-0.04497726,0.5179887,0.4402486,-0.05388458,0.5450716,0.4194671,-0.05861613,0.45973125,0.56047887,-0.032937925,0.5181779,0.48933312,-0.04248523,0.55260587,0.4486632,-0.046978816,0.57956797,0.42014483,-0.049900226,0.48064017,0.5957217,-0.035839897,0.52985895,0.5295021,-0.04215415,0.5615876,0.48965234,-0.04581253,0.5852581,0.4626233,-0.04826568,0.49263376,0.6317235,-0.03952788,0.5308057,0.5804006,-0.0441971,0.5526684,0.54907703,-0.043545548,0.57078457,0.5252172,-0.04188406,0.0,Thanks
0.37629497,0.6889719,3.9624808e-07,0.35423678,0.61255234,-0.010059405,0.3527455,0.5476679,-0.022555092,0.37074846,0.50982344,-0.033720855,0.39749873,0.5103256,-0.045456022,0.4294334,0.5270945,-0.030036801,0.48375452,0.46836,-0.04587133,0.5169962,0.43907747,-0.05545006,0.5448563,0.41888463,-0.06045843,0.45869377,0.5585478,-0.033248175,0.517273,0.48701334,-0.043184694,0.55210567,0.44677565,-0.04788902,0.5799576,0.4187566,-0.05092775,0.47986645,0.59334666,-0.036419597,0.5287408,0.52760136,-0.042742867,0.56040055,0.487163,-0.04632653,0.5843347,0.45985514,-0.048785534,0.49239656,0.62941295,-0.040386446,0.5300925,0.5783365,-0.044644706,0.55136144,0.5469933,-0.043612424,0.56911516,0.5231625,-0.041757252,0.0,Thanks
0.3754571,0.68846047,4.135279e-07,0.3540029,0.60994875,-0.01110212,0.3531596,0.54460025,-0.02425009,0.3724497,0.508818,-0.035922945,0.40038684,0.511359,-0.048152797,0.42944977,0.5257981,-0.030965438,0.4841796,0.46742946,-0.046641797,0.5170459,0.4372412,-0.05606376,0.5440511,0.41627187,-0.06108119,0.45841652,0.5575415,-0.034060728,0.5172115,0.48697707,-0.044258352,0.55192304,0.44638985,-0.049193524,0.5790852,0.41797483,-0.052380666,0.4788689,0.5926348,-0.037195247,0.52874845,0.52697045,-0.044035476,0.5606228,0.48747241,-0.047910128,0.5842736,0.4609456,-0.05046187,0.49076355,0.62888443,-0.041174512,0.5292855,0.57871336,-0.046223965,0.55098844,0.54750097,-0.045681413,0.5685049,0.52396166,-0.044042144,0.0,Thanks
0.375848,0.68905985,3.991924e-07,0.35396525,0.61149454,-0.010985475,0.35340324,0.54610777,-0.023730004,0.37362137,0.5098446,-0.03484241,0.40190387,0.511059,-0.046490308,0.42868948,0.52706766,-0.031333815,0.48308116,0.46736774,-0.046828095,0.5160546,0.43755138,-0.055830486,0.5434887,0.41694513,-0.060508527,0.45837578,0.5588666,-0.03404674,0.5167548,0.48725003,-0.043963876,0.5511676,0.44697383,-0.04847031,0.57828444,0.4190132,-0.05136781,0.4794085,0.59381264,-0.036727183,0.5284095,0.5277382,-0.043199256,0.5600701,0.48803028,-0.046848845,0.58380747,0.46128726,-0.049324345,0.4915405,0.6294357,-0.040218215,0.5293043,0.5783349,-0.04496185,0.5508678,0.54675585,-0.044395342,0.56863636,0.5228083,-0.042820375,0.0,Thanks
0.37603804,0.6887588,4.076933e-07,0.35454902,0.612741,-0.010706708,0.35298318,0.5467636,-0.02409263,0.37177855,0.5094061,-0.036112424,0.39988628,0.51191837,-0.0487288,0.42850947,0.52698267,-0.03217132,0.48311985,0.46677664,-0.048575617,0.51618797,0.43682265,-0.058278702,0.54362565,0.4160446,-0.06338994,0.4570199,0.5582212,-0.035477046,0.5159372,0.4859181,-0.046270695,0.55080813,0.4453063,-0.051269565,0.5783999,0.41694415,-0.054433525,0.4779269,0.5931594,-0.038716663,0.5279014,0.5260936,-0.04579594,0.55992615,0.48600662,-0.049673606,0.5841236,0.45885444,-0.052256208,0.49066603,0.629611,-0.04274895,0.5291901,0.57788956,-0.047913358,0.55081517,0.54640675,-0.047440566,0.5688925,0.5225192,-0.04588911,0.0,Thanks
0.37525222,0.68767905,4.0595228e-07,0.3542363,0.6114575,-0.010585195,0.35175195,0.54526603,-0.023727117,0.36933964,0.5063164,-0.035355214,0.39648956,0.50568557,-0.047533035,0.42805278,0.52571666,-0.032436762,0.48242795,0.4664762,-0.048543103,0.51547563,0.43616852,-0.05789881,0.542553,0.41522282,-0.062739424,0.45719758,0.55722785,-0.035711773,0.51599133,0.48624814,-0.046168167,0.5508778,0.44593102,-0.050746303,0.5780933,0.41776967,-0.053678263,0.47824672,0.59230757,-0.038873564,0.5281337,0.5262181,-0.045711715,0.56030303,0.48711976,-0.049240313,0.5843204,0.46082756,-0.051614977,0.49071473,0.62856185,-0.042793807,0.5293458,0.5777604,-0.047639944,0.55130553,0.54677105,-0.046952616,0.5693191,0.5235385,-0.04527961,0.0,Thanks
0.37473536,0.68804216,4.1479248e-07,0.35286838,0.61039776,-0.010556066,0.3521074,0.54392576,-0.02320569,0.3711816,0.50896746,-0.034761053,0.39828402,0.5143632,-0.047088392,0.42857853,0.5233857,-0.028985118,0.48245242,0.46631497,-0.044440217,0.51541525,0.4366324,-0.05430123,0.5425432,0.41587812,-0.05997261,0.45715958,0.55444473,-0.032913607,0.5154204,0.4856897,-0.043066617,0.5502128,0.44567975,-0.048768513,0.5775052,0.41699988,-0.052679237,0.4772515,0.58970785,-0.03700775,0.5270052,0.52466196,-0.04430336,0.5592584,0.48498225,-0.049242456,0.5834462,0.45766088,-0.0526806,0.48898163,0.62713116,-0.041945297,0.52750283,0.57792723,-0.047919862,0.5498608,0.5464427,-0.048409835,0.56848276,0.52216977,-0.04765157,0.0,Thanks
0.37377858,0.6875711,4.125526e-07,0.352419,0.6102895,-0.011123441,0.35136604,0.5448208,-0.024651894,0.3707744,0.50844187,-0.036645375,0.39864397,0.50840694,-0.049257442,0.42718226,0.52519,-0.033029784,0.4819116,0.46587867,-0.04937301,0.5149849,0.4358085,-0.058954913,0.5420862,0.41477543,-0.06401576,0.45612815,0.5571994,-0.03636942,0.51525927,0.48612884,-0.04695654,0.55010426,0.44557452,-0.05187359,0.5771765,0.41689026,-0.055085383,0.47681826,0.5927682,-0.039652266,0.5266277,0.5261539,-0.046835024,0.55888146,0.48672563,-0.050718714,0.5830957,0.46000552,-0.053352978,0.48913735,0.6294625,-0.043741494,0.5275954,0.57826644,-0.04935183,0.54969645,0.5467812,-0.049130168,0.567972,0.5229361,-0.047732387,0.0,Thanks
0.3739816,0.6888227,4.226352e-07,0.35262495,0.60979867,-0.011774982,0.3517299,0.54347545,-0.025386725,0.37128043,0.51076037,-0.037436526,0.39916718,0.5167659,-0.050113462,0.4267474,0.52678764,-0.032617856,0.48127195,0.4671308,-0.04858544,0.5142586,0.43702918,-0.05800542,0.5415489,0.41603112,-0.063061155,0.4557741,0.55846167,-0.03551196,0.51432514,0.48632538,-0.046082284,0.5490969,0.44594535,-0.050980277,0.5765024,0.41799277,-0.054118853,0.47657108,0.59299254,-0.038452916,0.5260958,0.52639115,-0.04551538,0.55786824,0.48658687,-0.049543053,0.5815759,0.4600083,-0.052203517,0.4890226,0.6286433,-0.042294037,0.52740407,0.57760006,-0.047593433,0.5490936,0.54605216,-0.04724285,0.5669027,0.522347,-0.045782413,0.0,Thanks
0.37197563,0.6884779,4.0755498e-07,0.35092035,0.6124847,-0.009743138,0.34963876,0.5454298,-0.022496335,0.36973596,0.5077902,-0.034090366,0.39888126,0.5111174,-0.046346348,0.424242,0.52505594,-0.031075189,0.47893706,0.46566102,-0.047442775,0.51250654,0.4360296,-0.05720766,0.54036945,0.4156829,-0.06243088,0.4532034,0.5556527,-0.0350105,0.5125136,0.4838853,-0.04589974,0.5479294,0.44344044,-0.051087268,0.57605237,0.41532964,-0.054310597,0.47458592,0.5908162,-0.038828276,0.5247631,0.52377695,-0.046210382,0.556955,0.4833788,-0.050153803,0.5814693,0.45609546,-0.052686974,0.48767072,0.62847507,-0.04335616,0.52652586,0.5761525,-0.048745193,0.5480684,0.5444448,-0.04821255,0.5663225,0.52051294,-0.046573058,0.0,Thanks
0.37242067,0.6880606,4.0676545e-07,0.3507708,0.612499,-0.010556969,0.34848368,0.5479205,-0.023779469,0.36580527,0.5094351,-0.03558942,0.39332455,0.5078801,-0.04790829,0.4247036,0.5248652,-0.031593226,0.4792233,0.4650588,-0.047745604,0.5118785,0.43477383,-0.057010762,0.5386612,0.41385508,-0.06177982,0.4532836,0.55551404,-0.034955237,0.5124599,0.48400116,-0.04566847,0.54716086,0.44387063,-0.050156746,0.5745323,0.41602212,-0.05287568,0.47395608,0.59067905,-0.038341865,0.52418196,0.52349275,-0.045676067,0.55610424,0.48389423,-0.049209606,0.5802862,0.45708522,-0.051407855,0.48643467,0.6280344,-0.04248129,0.525066,0.5762779,-0.047836393,0.54667556,0.5445188,-0.04731141,0.56471646,0.52010053,-0.045627743,0.0,Thanks
0.37213257,0.6872978,4.153206e-07,0.3507947,0.6111047,-0.009516016,0.3491383,0.5454142,-0.022162775,0.36633408,0.50930876,-0.03374546,0.3931192,0.51150405,-0.04603338,0.42455265,0.52345854,-0.030551873,0.47968975,0.46493325,-0.046218876,0.5128321,0.43539384,-0.0554676,0.53983027,0.41471198,-0.0605204,0.45314974,0.5540469,-0.03469878,0.5123813,0.48367515,-0.04516294,0.54700285,0.44382,-0.050231565,0.57397294,0.41546595,-0.053592104,0.47373852,0.58907336,-0.03874085,0.52395314,0.52263415,-0.04599089,0.55575275,0.48342612,-0.05010307,0.5794479,0.45678422,-0.052935194,0.48612353,0.6263415,-0.043487806,0.5247314,0.57593507,-0.0494101,0.5470463,0.5441802,-0.0496765,0.56580186,0.51954085,-0.048668873,0.0,Thanks
0.3719957,0.69033986,4.1998868e-07,0.35079384,0.6125757,-0.009690801,0.34964985,0.543253,-0.022148874,0.36950192,0.50813675,-0.03345483,0.39721024,0.5158468,-0.045443233,0.42423,0.5243844,-0.030855274,0.47973198,0.46479976,-0.045922715,0.5130045,0.43504035,-0.0546415,0.53972477,0.41453207,-0.059389316,0.4532333,0.5557974,-0.03483302,0.51252025,0.484343,-0.044949587,0.5474508,0.44444314,-0.049578086,0.5744841,0.41671202,-0.05254126,0.47406745,0.590943,-0.038670503,0.5241678,0.5235211,-0.045579683,0.55620205,0.48422414,-0.04945788,0.57996756,0.45843333,-0.0520485,0.4865821,0.6278902,-0.043245878,0.52523625,0.5762164,-0.0488604,0.5474466,0.54423594,-0.04890476,0.565918,0.5202751,-0.047714755,0.0,Thanks
0.37191567,0.68897104,4.188945e-07,0.35133567,0.61226475,-0.009290293,0.34869486,0.5482368,-0.022274373,0.3631137,0.5096325,-0.034100845,0.38890442,0.5069284,-0.046510372,0.4240864,0.52391905,-0.03079589,0.47940904,0.46563968,-0.046652034,0.5123827,0.43546528,-0.05564915,0.5391251,0.4143749,-0.06013883,0.45309806,0.55548906,-0.034659617,0.5128836,0.48475853,-0.045047116,0.547737,0.44482583,-0.04934474,0.574883,0.4163822,-0.051913265,0.47423083,0.5911696,-0.038391348,0.5246618,0.5241984,-0.045272145,0.55682456,0.48521137,-0.04853445,0.5809384,0.45835286,-0.050563052,0.48673055,0.62823415,-0.042732567,0.525725,0.5766684,-0.047387354,0.54790246,0.5455156,-0.04632928,0.56611335,0.52130055,-0.044305284,0.0,Thanks
0.36981955,0.6940981,4.1047443e-07,0.34921744,0.616605,-0.009360798,0.34794185,0.5506157,-0.022015478,0.36604527,0.5152655,-0.033490002,0.39414346,0.5201949,-0.045638975,0.42327565,0.529328,-0.03093646,0.47856474,0.47099203,-0.04640273,0.51163775,0.4411294,-0.05526314,0.53858536,0.42040104,-0.05992135,0.45221478,0.5603736,-0.03481352,0.51200217,0.489444,-0.045133434,0.546656,0.44932288,-0.049688295,0.5736933,0.42114642,-0.05254239,0.47317237,0.5955821,-0.038492065,0.5237359,0.530286,-0.045258384,0.55592,0.4906913,-0.048896227,0.5798687,0.46408188,-0.05129242,0.48553157,0.6328091,-0.042844385,0.525109,0.5817512,-0.047678124,0.5471674,0.5506175,-0.04688979,0.5652664,0.52703196,-0.04511459,0.0,Thanks
0.35744825,0.6804868,4.130233e-07,0.3376529,0.6033361,-0.0063178535,0.3386526,0.5384611,-0.017419305,0.36204183,0.5079076,-0.028115042,0.3913278,0.5103188,-0.039626986,0.4072126,0.51048404,-0.02814385,0.46369076,0.44962874,-0.043035004,0.49703363,0.42063498,-0.05104709,0.5238274,0.40082693,-0.055284243,0.43725073,0.53711504,-0.033786014,0.4983849,0.46500683,-0.043855067,0.5331896,0.42652512,-0.047948323,0.55982196,0.40066183,-0.050403547,0.4597043,0.5714685,-0.03912406,0.5119448,0.50442904,-0.04598443,0.54399276,0.46619785,-0.04903903,0.56792223,0.44079518,-0.05116285,0.47393695,0.6117762,-0.04493282,0.51390153,0.5591908,-0.04999435,0.53544647,0.5273907,-0.04903318,0.55306333,0.5029769,-0.047220193,0.0,Thanks
0.3529934,0.67879164,4.0653643e-07,0.33488885,0.6005207,-0.0046848673,0.33715105,0.5348497,-0.015241936,0.3612082,0.5053903,-0.0257766,0.38970247,0.5088959,-0.03735795,0.40310603,0.5084619,-0.027737439,0.45992905,0.44650257,-0.04299045,0.49374184,0.4178157,-0.051091682,0.52083343,0.39859492,-0.055452634,0.43292335,0.5345464,-0.03450215,0.4939591,0.4613305,-0.04529114,0.529415,0.4232036,-0.04981792,0.5566505,0.39799052,-0.052512888,0.4554956,0.5690405,-0.040789396,0.50792986,0.50027406,-0.04848906,0.54058385,0.46163425,-0.052011777,0.5651773,0.4359396,-0.054395046,0.4701377,0.61053467,-0.047354672,0.5103616,0.55702674,-0.053344954,0.5319436,0.5242128,-0.052889593,0.54969436,0.4988177,-0.05137316,0.0,Thanks
0.35166466,0.67700005,4.0596007e-07,0.3335166,0.5998722,-0.003354128,0.33513996,0.53679925,-0.013631307,0.356847,0.50673866,-0.024157675,0.3826563,0.50495404,-0.03572304,0.4013931,0.50568473,-0.025800167,0.45907673,0.44447696,-0.040233012,0.49262005,0.4154763,-0.04773004,0.5193112,0.39553517,-0.051625594,0.43072245,0.53147227,-0.033132404,0.49285424,0.45901358,-0.04300314,0.5281207,0.42092347,-0.047077198,0.5551952,0.39536184,-0.04955559,0.45302305,0.56602496,-0.03995292,0.5065644,0.49789274,-0.046756893,0.5388616,0.4591832,-0.050034657,0.56317884,0.4328331,-0.052449472,0.4677387,0.6077434,-0.046947204,0.5085651,0.5546362,-0.052157912,0.53044206,0.5222708,-0.05143564,0.5485223,0.4964432,-0.049854767,0.0,Thanks
0.34968895,0.6761174,4.0867224e-07,0.33249474,0.5996826,-0.004059498,0.33278438,0.5362392,-0.015042398,0.35393894,0.50575507,-0.026270082,0.38103607,0.5057021,-0.038469605,0.3982852,0.5046623,-0.027159354,0.45558694,0.4432397,-0.042220008,0.48945582,0.41447484,-0.050162334,0.51663035,0.39479688,-0.054437853,0.42777246,0.53050214,-0.034645822,0.4895715,0.45823705,-0.044921614,0.5251707,0.42130175,-0.04920843,0.5525212,0.39683795,-0.051987946,0.4503089,0.5654326,-0.041677397,0.50354385,0.498085,-0.048793536,0.5363071,0.46104753,-0.051819246,0.56074756,0.43638888,-0.05411471,0.4653715,0.607628,-0.049005296,0.50607806,0.5537822,-0.05462355,0.5281394,0.52113074,-0.05389676,0.5461161,0.49547917,-0.052336957,0.0,Thanks
0.34859848,0.67580056,4.0900292e-07,0.33058313,0.6003482,-0.0032195018,0.33120748,0.5369398,-0.013658103,0.3521179,0.504977,-0.024392067,0.37754953,0.5028789,-0.03613723,0.3965096,0.5037089,-0.026309606,0.45375052,0.44223475,-0.04082671,0.48738763,0.41302672,-0.048320137,0.5142593,0.39309186,-0.052259125,0.4255607,0.5293474,-0.033990636,0.4877217,0.4568502,-0.04374732,0.52301425,0.41935882,-0.047551602,0.550047,0.39416885,-0.05000776,0.4480238,0.56394386,-0.041150615,0.5024204,0.49571133,-0.04782198,0.534684,0.45776683,-0.050640926,0.55866694,0.4321238,-0.052837662,0.46341392,0.60582364,-0.04851066,0.5050266,0.5520951,-0.05357224,0.5274903,0.5197847,-0.052661557,0.5457597,0.49419513,-0.051052574,0.0,Thanks
0.34784582,0.6722878,4.1970236e-07,0.32985592,0.59672046,-0.0034013907,0.3306489,0.5361486,-0.01430619,0.35086164,0.50584865,-0.025481956,0.37641847,0.50129426,-0.03768981,0.39481845,0.50203353,-0.02741272,0.4521923,0.44046587,-0.042489555,0.48589498,0.4113447,-0.05008968,0.5128715,0.3913932,-0.053928852,0.42363784,0.52748334,-0.03507302,0.48605675,0.45469588,-0.045558937,0.52128243,0.41701454,-0.049541943,0.5483771,0.39137146,-0.052001297,0.44616008,0.5620454,-0.042181477,0.500967,0.49343845,-0.04938068,0.5332215,0.45522445,-0.05212142,0.5573182,0.429019,-0.05416397,0.46161765,0.6038698,-0.049454078,0.50298464,0.5499012,-0.054706894,0.5252685,0.5170795,-0.053648338,0.54347813,0.49068862,-0.051875293,0.0,Thanks
0.34607244,0.6718453,4.2566535e-07,0.32784534,0.5962928,-0.0034402085,0.3285982,0.5320364,-0.013920911,0.3508862,0.5014993,-0.024678744,0.37705106,0.50375646,-0.03655436,0.39369634,0.49898022,-0.02705074,0.45121673,0.43752924,-0.041410837,0.48505554,0.40842587,-0.048932813,0.51193064,0.38875675,-0.05299901,0.4228938,0.5246693,-0.03470196,0.48476085,0.4520695,-0.044552993,0.52003616,0.41356125,-0.048817884,0.54671556,0.38740423,-0.051617526,0.44560525,0.55951065,-0.041737244,0.49988967,0.49140358,-0.04851792,0.53240913,0.45247442,-0.052097216,0.55622613,0.42583853,-0.05483926,0.46110708,0.60145164,-0.048953094,0.50276387,0.5480797,-0.054483607,0.5252085,0.5148719,-0.054181617,0.54332274,0.4886878,-0.052961096,0.0,Thanks
0.34399188,0.67118424,4.0868224e-07,0.3269562,0.59576213,-0.0018153329,0.32759306,0.5319535,-0.011469747,0.34865558,0.50073344,-0.021635326,0.37314004,0.4991287,-0.032899864,0.39265433,0.49692556,-0.025322884,0.45026255,0.43652725,-0.039037984,0.48388124,0.40728754,-0.046085075,0.5105444,0.38730198,-0.0498245,0.4215949,0.5225831,-0.033616737,0.48334578,0.45070902,-0.042743035,0.518483,0.41305184,-0.04632662,0.54518056,0.38778192,-0.048671465,0.4439981,0.5577494,-0.04120064,0.4983627,0.49030563,-0.047331594,0.5308832,0.45266342,-0.05008305,0.55465347,0.42718685,-0.05228226,0.45929348,0.60056007,-0.04886464,0.5010171,0.5468999,-0.05359842,0.52341354,0.5146641,-0.05250114,0.54123497,0.48931825,-0.05073878,0.0,Thanks
0.34229606,0.6713104,4.059308e-07,0.3257556,0.5958683,-0.0012185676,0.3273965,0.5331054,-0.010503078,0.34766915,0.50168234,-0.020467343,0.371162,0.4973497,-0.031584058,0.39156216,0.49714443,-0.02452007,0.44977087,0.43661183,-0.038285356,0.48365784,0.4070529,-0.04534978,0.51033777,0.38642633,-0.04902597,0.42007437,0.52248687,-0.033080045,0.48239046,0.4501586,-0.04245538,0.517596,0.41188407,-0.046328347,0.544369,0.3857768,-0.048792936,0.44226775,0.5573996,-0.04088252,0.49735093,0.48952565,-0.047243856,0.52972674,0.45161608,-0.050098702,0.5534643,0.42566139,-0.052295268,0.45750943,0.60008866,-0.048709538,0.4993036,0.546396,-0.053663112,0.52179444,0.51370525,-0.052701667,0.5397563,0.4874512,-0.050969027,0.0,Thanks
0.33997285,0.6659311,4.1847554e-07,0.32323936,0.59049374,-0.00030301415,0.32469866,0.5301717,-0.009490929,0.34452248,0.5022636,-0.019834682,0.36660787,0.49906608,-0.031531923,0.38765466,0.49165544,-0.021596273,0.44525743,0.4330595,-0.0353225,0.47918618,0.40462327,-0.04301418,0.50621307,0.3846053,-0.047405742,0.4161334,0.5161918,-0.031107854,0.4786355,0.44609886,-0.040163234,0.51433676,0.4082692,-0.045017403,0.5416224,0.38194415,-0.048643846,0.43853712,0.5510856,-0.040016457,0.4937526,0.48428813,-0.04628809,0.5263437,0.44707048,-0.050030936,0.5507352,0.42082602,-0.05327009,0.45426252,0.5942295,-0.048902646,0.49545237,0.54251665,-0.053701084,0.5177275,0.5110013,-0.052927427,0.5361064,0.4854139,-0.05171824,0.0,Thanks
0.33962366,0.66612977,4.1914046e-07,0.32374382,0.58989245,-0.00066122663,0.32634503,0.5279263,-0.009690219,0.3457278,0.49905854,-0.01975907,0.36722684,0.49711502,-0.03125088,0.38880953,0.49493012,-0.023670038,0.44569805,0.43490562,-0.03747078,0.47931004,0.40449893,-0.04476665,0.5060875,0.38310042,-0.048703425,0.4163465,0.51958406,-0.03291345,0.47796452,0.44716805,-0.042555105,0.5135059,0.4082763,-0.046814255,0.54088104,0.38187623,-0.049549527,0.43798265,0.55402786,-0.04143498,0.4932426,0.48583993,-0.048233286,0.52576256,0.4473855,-0.051690355,0.5496153,0.4207342,-0.054209992,0.45331353,0.59665745,-0.049936138,0.49600023,0.5439779,-0.055023856,0.5188698,0.5116791,-0.054164596,0.5368628,0.48558155,-0.05258938,0.0,Thanks
